index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://pagesix.com/2023/10/31/entertainment/sophie-turner-makes-out-with-aristocrat-amid-pending-joe-jonas-divorce-and-custody-battle-report/,https://pagesix.com/2023/10/31/entertainment/sophie-turner-makes-out-with-aristocrat-amid-pending-joe-jonas-divorce-and-custody-battle-report/,0,pagesix.com,Sophie Turner makes out with aristocrat amid pending Joe Jonas divorce and custody battle: report,"""He then took his hat off and leaned in to give her a big kiss. After the kiss, they parted ways,"" an eyewitness claims.",https://pagesix.com/wp-content/uploads/sites/3/2023/10/sophie-turner-kisses-british-aristocrat-on-street.jpg?quality=75&strip=all&w=1024,2023-11-01T01:06:06Z,,"Sophie Turner reportedly made out with an English aristocrat amid her ongoing divorce from Joe Jonas.
According to the UK Sun, the actress, 27, was seen locking lips with 29-year-old Peregrine “Perr… [+2825 chars]",,en,'Sophie Turner'
https://www.justjared.com/2023/10/31/sophie-turner-spotted-kissing-british-aristocrat-peregrine-pearson-both-recently-went-through-major-breakups/,https://www.justjared.com/2023/10/31/sophie-turner-spotted-kissing-british-aristocrat-peregrine-pearson-both-recently-went-through-major-breakups/,0,www.justjared.com,Sophie Turner Spotted Kissing British Aristocrat Peregrine Pearson; Both Recently Went Through Major Breakups,"Sophie Turner appears to have a new man in her life. The 27-year-old Game of Thrones actress was spotted kissing British aristocrat Peregrine Pearson, 29, during a day out in Paris over the weekend. The kiss reportedly happened on Saturday (October 28), just …",https://cdn.justjared.com/wp-content/uploads/headlines/2023/10/sophie-peregrine.jpg,2023-11-01T01:06:37Z,,"Sophie Turner appears to have a new man in her life.
The 27-year-old Game of Thrones actress was spotted kissing British aristocrat Peregrine Pearson, 29, during a day out in Paris over the weekend.… [+1204 chars]",,en,'Sophie Turner'
https://www.the-sun.com/entertainment/9470138/britney-spears-book-tv-series/,https://www.the-sun.com/entertainment/9470138/britney-spears-book-tv-series/,0,www.the-sun.com,Britney Spears wants TV series...,BRITNEY Spears’ book has smashed sales records for a celebrity memoir and it could soon be doing the same in a different format. Sources in the US have claimed a bidding war has been sparked to bri…,https://www.the-sun.com/wp-content/uploads/sites/6/2023/10/newspress-collage-24588893-1698778315445.jpg?1698766581&strip=all&quality=100&w=1920&h=1080&crop=1,2023-11-01T01:31:38Z,,"BRITNEY Spears book has smashed sales records for a celebrity memoir and it could soon be doing the same in a different format.
Sources in the US have claimed a bidding war has been sparked to bring… [+2353 chars]",,en,'Justin Timberlake'
https://www.aljazeera.com/features/2023/11/1/inside-benjamin-netanyahus-mind-how-is-israels-pm-plotting-the-war,https://www.aljazeera.com/features/2023/11/1/inside-benjamin-netanyahus-mind-how-is-israels-pm-plotting-the-war,0,www.aljazeera.com,Inside Benjamin Netanyahu’s mind: How is Israel’s PM plotting the war?,"Netanyahu's indecisive, distrustful nature adds to the dangers of his war on Gaza, say experts who've studied his mind.",https://www.aljazeera.com/wp-content/uploads/2023/11/AP23301668145777-1698823815.jpg?resize=1920%2C1440,2023-11-01T07:12:50Z,http://wayback.archive-it.org/all/20231101163546/https://www.aljazeera.com/features/2023/11/1/inside-benjamin-netanyahus-mind-how-is-israels-pm-plotting-the-war,"Beirut, Lebanon Gal Hirsch has no known experience in hostage negotiations, and in 2006, he left the Israeli forces, disgraced over his role in military failures during the war with Hezbollah in Leba… [+8365 chars]",,en,'Nicolas Sarkozy'
https://radaronline.com/p/britney-spears-sam-asghari-career-thriving-amid-divorce/,https://radaronline.com/p/britney-spears-sam-asghari-career-thriving-amid-divorce/,0,radaronline.com,"Britney Spears' Ex Sam Asghari Not Being Blacklisted in Hollywood, Career Thriving Despite Claims: Sources","Sources claimed Asghari has been shut out of Hollywood after he filed for divorce from Spears, but others argued the single model is booked and busy.",https://media.radaronline.com/brand-img/HHe_25QP-/1200x628/sam-asgharis-dying-career-1698778172668.png,2023-11-01T10:00:00Z,,"As this outlet reported, the fitness trainer hit Spears with divorce papers on August 16, citing irreconcilable differences, after only 14 months of marriage and amid accusations of physical abuse on… [+386 chars]",,en,'Sam Asghari'
https://www.cosmopolitan.com/entertainment/celebs/a45707956/sophie-turner-kissing-british-aristocrat-peregrine-pearson/,https://www.cosmopolitan.com/entertainment/celebs/a45707956/sophie-turner-kissing-british-aristocrat-peregrine-pearson/,0,www.cosmopolitan.com,Sophie Turner Was Seemingly Spotted Kissing British Aristocrat Peregrine Pearson in Paris,"Peregrine previously dated King Charles' goddaughter, a casual Princess.","https://hips.hearstapps.com/hmg-prod/images/screen-shot-2023-11-01-at-7-10-05-am-6542321a05249.png?crop=0.8987341772151899xw:1xh;center,top&resize=1200:*",2023-11-01T11:18:00Z,https://web.archive.org/web/20231102071538/https://www.cosmopolitan.com/entertainment/celebs/a45707956/sophie-turner-kissing-british-aristocrat-peregrine-pearson/,"Important update: 
Sophie Turner has leveled up and was seemingly spotted having a PDA moment with British aristocrat Peregrine Pearson in Paris on Saturday. In photos exclusively posted by The Sun,… [+1570 chars]",,en,'Prince Charles'
https://ohnotheydidnt.livejournal.com/127146825.html,https://ohnotheydidnt.livejournal.com/127146825.html,0,ohnotheydidnt.livejournal.com,Sophie Turner spotted making out with British aristocrat,"""Sophie Turner & Peregrine Wentworth, spotted sharing a kiss at a train station. Sophie with her signature green bag from February. Peregrine, recently separated from Princess Maria-Olympia. Sophie, fresh from a summer breakup with Joe Jonas, now navigating a…",https://l-files.livejournal.net/og_image/3616053/496667?v=1698844914,2023-11-01T13:21:52Z,,"""Sophie Turner &amp; Peregrine Wentworth, spotted sharing a kiss at a train station. Sophie with her signature green bag from February. Peregrine, recently separated from Princess Maria-Olympia. Soph… [+487 chars]",,en,'Sophie Turner'
https://jezebel.com/sophie-turner-reportedly-spotted-making-out-with-one-of-1850979760,https://jezebel.com/sophie-turner-reportedly-spotted-making-out-with-one-of-1850979760,0,jezebel.com,Sophie Turner Reportedly Spotted Making Out With 'One of Britain's Most Eligible Bachelors',"The universe works in mysterious ways: Sophie Turner and Joe Jonas reportedly separated because, among other alleged reasons, they disagreed on whether to raise their two young daughters in England. Now, mere weeks after the exes confirmed that they’ve worked…","https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7a1c2a248deac75ea5d73d4b25a67055.png",2023-11-01T13:48:00Z,,"The universe works in mysterious ways: Sophie Turner and Joe Jonas reportedly separated because, among other alleged reasons, they disagreed on whether to raise their two young daughters in England. … [+2275 chars]",,en,'Sophie Turner'
https://hollywoodlife.com/2023/11/01/sophie-turner-spotted-kissing-peregrine-pearson-amid-joe-jonas-divorce/,https://hollywoodlife.com/2023/11/01/sophie-turner-spotted-kissing-peregrine-pearson-amid-joe-jonas-divorce/,0,hollywoodlife.com,Sophie Turner Spotted Kissing British Billionaire Peregrine Pearson Amid Joe Jonas Divorce,"The ‘Game of Thrones’ alum was seen getting cozy with the aristocrat, who just broke up with King Charles’ goddaughter, Princess Maria-Olympia",https://hollywoodlife.com/wp-content/uploads/2023/11/sophie-turner-featured.jpg?quality=100,2023-11-01T13:56:34Z,,"Image Credit: Image Press Agency/NurPhoto/Shutterstock
Sophie Turner is embracing the single life amid her divorce from estranged husband Joe Jonas. The former Game of Thrones actress, 27, was spott… [+2789 chars]",,en,'Sophie Turner'
https://www.justjared.com/2023/11/01/over-40-stars-have-their-own-barbie-dolls-including-4-royals-2-athletes-5-grammy-winners-more/,https://www.justjared.com/2023/11/01/over-40-stars-have-their-own-barbie-dolls-including-4-royals-2-athletes-5-grammy-winners-more/,0,www.justjared.com,"Over 40 Stars Have Their Own Barbie Dolls, Including 4 Royals, 2 Athletes, 5 Grammy Winners & More!","Margot Robbie isn’t the only star that has been turned into a Barbie doll. For years, Mattel has honored many celebrities with special, one-of-a-kind dolls in recognition of their attributes to pop culture, activism and more. Barbie first launched their mega …",https://cdn.justjared.com/wp-content/uploads/headlines/2023/11/celebs-barbies.jpg,2023-11-01T15:26:13Z,,"Margot Robbie isn’t the only star that has been turned into a Barbie doll.
For years, Mattel has honored many celebrities with special, one-of-a-kind dolls in recognition of their attributes to pop … [+607 chars]",,en,'Margot Robbie'
