index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
0,https://www.newyorker.com/magazine/2025/06/09/curtis-yarvin-profile,0,www.newyorker.com,Curtis Yarvin’s Plot Against America,"A Profile of Curtis Yarvin, the right-wing thinker behind the Substack “Gray Mirror,” who has been embraced by J. D. Vance, Marc Andreessen, Peter Thiel, and other supporters of Donald Trump. Ava Kofman reports.","https://media.newyorker.com/photos/683767e393997519c53e33da/16:9/w_1280,c_limit/r46546.jpg",2025-06-02T10:00:00Z,,"In the spring and summer of 2008, when Donald Trump was still a registered Democrat, an anonymous blogger known as Mencius Moldbug posted a serial manifesto under the heading An Open Letter to Open-M… [+11478 chars]",,en,'Curtis Yarvin'
1,https://www.forbes.com/sites/taxnotes/2025/06/02/the-american-pope-and-citizenship-based-taxation/,0,www.forbes.com,The American Pope And Citizenship-Based Taxation,Robert Goulder considers whether the election of Pope Leo XIV could prompt a broad rethinking on U.S. policy toward citizenship-based taxation.,https://imageio.forbes.com/specials-images/imageserve/683da742a4d418242c4273ef/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-06-02T13:41:29Z,,"Newly elected Pope Leo XIV, Robert Prevost arrives on the main central loggia balcony of the St ... More Peter's Basilica for the first time, after the cardinals ended the conclave, in The Vatican, o… [+14056 chars]",,en,'Pope Leo'
2,https://reason.com/2025/06/03/did-bill-buckley-really-lead-a-successful-revolution/,0,reason.com,Did Bill Buckley Really Lead a Successful Revolution?,"Buckley: The Life and the Revolution that Changed America, by Sam Tanenhaus, Random House, 1,040 pages, $40 For decades, William F. Buckley",https://d2eehagpk5cl65.cloudfront.net/img/q60/uploads/2025/06/6-2-25-v1.jpg,2025-06-02T19:08:39Z,,"Buckley: The Life and the Revolution that Changed America, by Sam Tanenhaus, Random House, 1,040 pages, $40 For decades, William F. Buckley Jr.—journalist, editor, novelist, television host, mayoral … [+12791 chars]",,en,'Sam H'
3,https://www.newyorker.com/newsletter/the-daily/trumpworlds-court-philosopher,0,www.newyorker.com,Trumpworld’s Court Philosopher,Curtis Yarvin plots against America. Plus: Ronan Farrow on what Elon Musk’s alleged drug use means for DOGE—and for the rest of us.,"https://media.newyorker.com/photos/66bbc14a3a338ff378df3b0c/16:9/w_1280,c_limit/newsletter-flagship-daily-header2.png",2025-06-02T23:05:00Z,,"Were conducting a health check on American democracy. In a new section that were calling How Bad Is It? well be taking stock of the latest threats to civic life, with context from our expertsstarting… [+5823 chars]",,en,'Curtis Yarvin'
4,https://www.jpost.com/international/article-856319,0,www.jpost.com,Polish nationalist Nawrocki wins presidency in setback for pro-EU government,"In a victory for European conservatives inspired by US President Donald Trump, Nawrocki secured 50.89% of the vote, election commission data showed.","https://images.jpost.com/image/upload/f_auto,fl_lossy/c_fill,g_faces:center,h_407,w_690/665932",2025-06-03T02:17:30Z,,"Nationalist opposition candidate Karol Nawrocki narrowly won Poland's presidential election, results showed on Monday, delivering a big blow to the centrist government's efforts to cement Warsaw's pr… [+4390 chars]",,en,'Donald Trump'
5,https://ra.co/news/82906,0,ra.co,"SXSW London criticised for hosting panels with Tony Blair, David Cameron","Appearances by the ex-UK prime ministers, to discuss AI and healthcare respectively, have prompted some artists to pull out.",https://static.ra.co/images/news/2025/tonyblairsxsw.png,2025-06-03T11:30:00Z,,"<ul><li>
</li><li>Appearances by the ex-UK prime ministers, to discuss AI and healthcare respectively, have prompted some artists to pull out.</li><li></li><li>Former UK prime ministers Tony Blair a… [+2424 chars]",,en,'David Cameron'
6,https://www.fark.com/comments/13693438/Back-in-2011-Curtis-Yarvin-said-that-Trump-was-one-of-two-figures-who-seemed-biologically-suited-to-be-an-American-monarch-The-other-was-Chris-Christie,0,www.fark.com,"""Back in 2011, [Curtis] Yarvin said that Trump was one of two figures who seemed ""biologically suited"" to be an American monarch. (The other was Chris Christie.)"" [Fail]","""Back in 2011, [Curtis] Yarvin said that Trump was one of two figures who seemed ""biologically suited"" to be an American monarch. (The other was Chris Christie.)""",https://usrimg-full.fark.net/W/Wv/fark_Wv6Ji3Kmb7Lf1J95L3nXmU3WyT0.jpg?AWSAccessKeyId=JO3ELGV4BGLFW7Y3EZXN&Expires=1749441600&Signature=dYXuXgg1DaXzkXI3R70%2FLPiiUSI%3D,2025-06-03T13:34:35Z,,"dv-ous:Martian_Astronomer: ""What wins Yarvin converts is less the soundness of his arguments than the transgressive energy they exude: he makes his listeners feel that he is granting them access to f… [+1080 chars]",,en,'Curtis Yarvin'
7,https://www.forbes.com/sites/instituteforjustice/2025/06/03/cities-consider-using-eminent-domain-for-unholy-property-seizures/,0,www.forbes.com,Cities Consider Using Eminent Domain For Unholy Property Seizures,A couple of American cities are looking to use eminent domain to seize some holy sites: the boyhood of home of Pope Leo XIV and an episcopal church.,https://imageio.forbes.com/specials-images/imageserve/683f0b10ac72f2fb2b22218d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-06-03T14:53:47Z,,"A person takes a picture of the childhood home of the new Pope Leo XIV in Dolton, Illinois, (Photo ... More by KAMIL KRZACZYNSKI/AFP via Getty Images)
AFP via Getty Images
Robert Prevost grew up in… [+6654 chars]",,en,'Pope Leo'
8,https://www.thehindubusinessline.com/info-tech/starlink-to-get-licence-from-government-to-operate-satcom-in-next-few-days/article69653826.ece,0,www.thehindubusinessline.com,Starlink to get licence from government to operate Satcom in next few days,"Elon Musk's Starlink secures license to operate satellite communications in India, joining Airtel-Oneweb and Jio Satellite Communication.",https://bl-i.thgim.com/public/incoming/or452j/article69653900.ece/alternates/LANDSCAPE_1200/IMG_BL_-_22_02_2020_-_98_2_1_NMDHJJKT.jpg,2025-06-03T18:15:00Z,,Elon Musk-owned Starlink is finally getting the licence to operate its satellite communications (Satcom) in India. The companys executives will be arriving in India to get the approval from the gover… [+2029 chars],,en,'Mukesh Ambani'
9,https://www.boredpanda.com/shocking-wild-pope-facts-msn/,0,www.boredpanda.com,15 Shocking Pope Facts That May Leave You Flabbergasted Or Eager To Know More,"The conclave is over, and the white smoke has already cleared from St. Peter's Basilica. The cardinals have gone home, and the new Pope, Leo XIV, has already begun to fulfill his duties. The Catholic world is returning to a quiet routine - as it always has fo…",https://www.boredpanda.com/blog/wp-content/uploads/2025/05/shocking-wild-pope-facts-fb4.png,2025-06-03T21:00:34Z,,"Article created by: Denis Krotovas
The conclave is over, and the white smoke has already cleared from St. Peter's Basilica. The cardinals have gone home, and the new Pope, Leo XIV, has already begun… [+571 chars]",,en,'Pope Leo'
